2019-2020 500m Ladies

 3505	Nicole Noom                          	LYA	NED	   51,18	Haarlem (NED)            	8 Mar 2020
 3509	Kaat van Leenders                    	LA1	NED	   51,19	Amsterdam (NED)          	30 Nov 2019
 3509	Anastasiya Talalina                  	LB1	RUS	   51,19	Chelyabinsk (RUS)        	11 Dec 2019
 3509	Lieke ten Voorde                     	LN1	NED	   51,19	Deventer (NED)           	8 Feb 2020
 3509	Viktoriya Golubeva                   	LYA	RUS	   51,19	Kolomna (RUS)            	15 Feb 2020
 3509	Charlotte Murphy                     	L? 	CAN	   51,19	Calgary (CAN)            	16 Feb 2020
 3514	Asiya Madaminova                     	LYA	RUS	   51,20	Kolomna (RUS)            	5 Nov 2019
 3514	Anastasiya Slykhova                  	LC2	RUS	   51,20	Kirov (RUS)              	15 Feb 2020
 3516	Magdaleena Valge                     	LYA	EST	   51,21	Zakopane (POL)           	22 Dec 2019
 3516	Nathalie Rodrigue-Hasselback         	L45	USA	   51,21	Lake Placid (USA)        	31 Jan 2020
 3516	Aukje Kloosterman                    	LC2	NED	   51,21	Utrecht (NED)            	16 Feb 2020
 3519	Alicja Trzebunia                     	L40	POL	   51,22	Zakopane (POL)           	22 Dec 2019
 3519	Alexia Doboseriu                     	LYB	ROU	   51,22	Inzell (GER)             	9 Feb 2020
 3519	Veronika Lavrinchuk                  	LB2	RUS	   51,22	Moscow (RUS)             	11 Feb 2020
 3522	Milena Krysova                       	L? 	RUS	   51,23	Moscow (RUS)             	26 Dec 2019
 3522	Gabriela Puczen                      	LYA	POL	   51,23	Zakopane (POL)           	16 Feb 2020
 3522	Deborah Rijkaart-Damsteegt           	L35	NED	   51,23	Utrecht (NED)            	25 Feb 2020
 3522	Darya Cherepanova                    	LYA	RUS	   51,23	Kolomna (RUS)            	14 Mar 2020
 3526	Alexis Seely                         	L? 	CAN	   51,24	Fort Saint John (CAN)    	23 Aug 2019
 3526	Annemarie Gosselink                  	LC2	NED	   51,24	Enschede (NED)           	7 Dec 2019
 3528	Alisa Lunko                          	LC2	RUS	   51,25	Chelyabinsk (RUS)        	23 Oct 2019
 3529	Roxanne Boers                        	LN1	NED	   51,26	Dronten (NED)            	23 Nov 2019
 3529	Mariska Stegenga                     	LYC	NED	   51,26	Heerenveen (NED)         	2 Feb 2020
 3529	Ally Hoffman                         	LYA	CAN	   51,26	Fort Saint John (CAN)    	23 Feb 2020
 3529	Anastasiya Redko                     	L? 	KAZ	   51,26	Nur-Sultan (KAZ)         	4 Mar 2020
 3533	Ciska Koole                          	L45	NED	   51,27	Nijmegen (NED)           	8 Dec 2019
 3533	Charlotte Cutts                      	LB1	CAN	   51,27	Calgary (CAN)            	11 Jan 2020
 3533	Hester Slob                          	LN4	NED	   51,27	Breda (NED)              	15 Feb 2020
 3536	Floor Adriaanse                      	LC1	NED	   51,28	Heerenveen (NED)         	16 Nov 2019
 3536	Phileine Smit                        	LC1	NED	   51,28	Amsterdam (NED)          	30 Nov 2019
 3536	Tatyana Makukha                      	LC2	RUS	   51,28	Olenegorsk (RUS)         	17 Mar 2020
 3539	Lillian de Jong                      	LN1	NED	   51,29	Groningen (NED)          	19 Jan 2020
 3539	Mees Prenen                          	LC1	NED	   51,29	Haarlem (NED)            	29 Feb 2020
 3539	Weronika Walasik                     	LYA	POL	   51,29	Tomaszów-Mazowiecki (POL)	7 Mar 2020
 3542	Meriam Titaouine                     	LYA	GER	   51,30	Erfurt (GER)             	21 Dec 2019
 3542	Marja Sisso-Koriseva                 	L50	FIN	   51,30	Innsbruck (AUT)          	16 Jan 2020
 3542	Iris Gadellaa                        	LYA	NED	   51,30	Groningen (NED)          	8 Feb 2020
 3542	Aoi Hoshikawa                        	L? 	JPN	   51,30	Ikaho (JPN)              	15 Feb 2020
 3542	Mila Kaspersen                       	LYA	NED	   51,30	Haarlem (NED)            	23 Feb 2020
 3542	Sterre Kamphuis                      	LC2	NED	   51,30	Haarlem (NED)            	29 Feb 2020
 3542	Anastasiya Spicza                    	LSA	RUS	   51,30	Saint Petersburg (RUS)   	14 Mar 2020
 3549	Lotta Letteboer                      	LYB	GER	   51,31	Inzell (GER)             	18 Jan 2020
 3550	Sofya Markoboeva                     	LYB	RUS	   51,32	Chelyabinsk (RUS)        	26 Nov 2019
 3550	Kseniya Ignatova                     	LYB	RUS	   51,32	Ekaterinburg (RUS)       	16 Feb 2020
 3550	Hana Juudo                           	L? 	JPN	   51,32	Sapporo (JPN)            	16 Feb 2020
 3550	Yulia Sokolova                       	LB2	UKR	   51,32	Minsk (BLR)              	28 Feb 2020
 3554	Anzhelika Kurapova                   	LA1	RUS	   51,33	Irkutsk (RUS)            	3 Jan 2020
 3554	Mariya Bobrova                       	LC2	RUS	   51,33	Divnogorsk (RUS)         	7 Mar 2020
 3556	Mariska van Haaften-van den Bosch    	L55	NED	   51,34	Heerenveen (NED)         	23 Nov 2019
 3556	Michaele Mewißen                     	L35	GER	   51,34	Grefrath (GER)           	7 Dec 2019
 3556	Liv Kogelman                         	LYD	NED	   51,34	Enschede (NED)           	22 Feb 2020
 3559	Clarine Bronkhorst                   	L50	NED	   51,35	Heerenveen (NED)         	14 Dec 2019
 3559	Margarita Sirotina                   	L? 	RUS	   51,35	Moscow (RUS)             	6 Feb 2020
 3559	Mette ten Cate                       	LYB	NED	   51,35	Heerenveen (NED)         	15 Feb 2020
 3559	Maja Rysz                            	LYB	POL	   51,35	Zakopane (POL)           	15 Feb 2020
 3559	Viktoriya Fedorova (2008)            	LYC	RUS	   51,35	Barnaul (RUS)            	16 Feb 2020
 3564	Marzena Styk                         	LYA	POL	   51,36	Zakopane (POL)           	16 Feb 2020
 3565	Kotoka Suda                          	L? 	JPN	   51,37	Hachinohe-Nagane (JPN)   	8 Feb 2020
 3565	Evgeniya Melnikova                   	LYA	RUS	   51,37	Ekaterinburg (RUS)       	15 Feb 2020
 3565	Julia Kowalczyk                      	LYC	POL	   51,37	Zakopane (POL)           	15 Feb 2020
 3568	Zixin Wang                           	L? 	CHN	   51,38	Harbin (CHN)             	15 Nov 2019
 3568	Anouk Aalders                        	LYC	NED	   51,38	Heerenveen (NED)         	30 Dec 2019
 3568	Michelle van Sonsbeeck               	L50	NED	   51,38	Breda (NED)              	11 Jan 2020
 3568	Anastasiya Idrisova                  	L? 	RUS	   51,38	Ekaterinburg (RUS)       	8 Feb 2020
 3568	Elizaveta Katyukhina                 	LC1	RUS	   51,38	Kirov (RUS)              	15 Feb 2020
 3568	Marie Andel Wiersma-Talsma           	L50	NED	   51,38	Utrecht (NED)            	1 Mar 2020
 3574	Min-Chae Choi                        	LYD	KOR	   51,39	Seoul (KOR)              	14 Oct 2019
 3574	Louise van Rooij                     	L35	NED	   51,39	Haarlem (NED)            	7 Dec 2019
 3574	Doris Bakker                         	LA1	NED	   51,39	Alkmaar (NED)            	22 Dec 2019
 3574	Lisette Oerlemans                    	L30	NED	   51,39	Nijmegen (NED)           	9 Feb 2020
 3574	Anna Kosyreva                        	LYB	RUS	   51,39	Kolomna (RUS)            	16 Feb 2020
 3574	Milana-Nikol Kudryashova             	L? 	RUS	   51,39	Moscow (RUS)             	25 Feb 2020
 3574	Sandy Ramer                          	L60	CAN	   51,39	Calgary (CAN)            	29 Feb 2020
 3581	Hanna Henig                          	LYC	POL	   51,40	Tomaszów-Mazowiecki (POL)	7 Mar 2020
 3581	Sophie van der Vegt                  	LYB	NED	   51,40	Groningen (NED)          	7 Mar 2020
 3583	Anna Krumina                         	LYA	LAT	   51,41	Heerenveen (NED)         	20 Jul 2019
 3583	Wanxuan Li                           	L? 	CHN	   51,41	Harbin (CHN)             	15 Nov 2019
 3583	Denise Bakker                        	LC2	NED	   51,41	Dronten (NED)            	23 Nov 2019
 3583	Maria Codruta Barsu                  	LYB	ROU	   51,41	Zakopane (POL)           	22 Dec 2019
 3583	Annet de Ridder-Rijneveld            	L30	NED	   51,41	Utrecht (NED)            	18 Jan 2020
 3583	Anouk Dannenberg                     	L? 	NED	   51,41	Deventer (NED)           	22 Feb 2020
 3583	Leonie Kaspers                       	LN4	NED	   51,41	Dronten (NED)            	7 Mar 2020
 3590	Mariya Varlamova                     	L? 	RUS	   51,42	Moscow (RUS)             	24 Jan 2020
 3590	Aoife Marshall                       	L? 	CAN	   51,42	Halifax (CAN)            	25 Jan 2020
 3590	Shuko Hanaya                         	L55	JPN	   51,42	Calgary (CAN)            	1 Mar 2020
 3593	Anastasiya Muryzeva                  	L? 	RUS	   51,43	Moscow (RUS)             	4 Dec 2019
 3593	Matylda Grzanecka                    	LYC	POL	   51,43	Tomaszów-Mazowiecki (POL)	22 Dec 2019
 3595	Yuliya Frelikh                       	LYB	RUS	   51,44	Chelyabinsk (RUS)        	26 Nov 2019
 3595	Valeriya Silanteva                   	LC2	RUS	   51,44	Chelyabinsk (RUS)        	11 Dec 2019
 3595	Roos Lantink                         	L35	NED	   51,44	Amsterdam (NED)          	26 Jan 2020
 3595	Manuela Escobar                      	LYB	COL	   51,44	Salt Lake City (USA)     	6 Mar 2020
 3595	Iris Meerhoff                        	LN4	NED	   51,44	Haarlem (NED)            	8 Mar 2020
 3600	Darya Mironova                       	LB1	RUS	   51,45	Moscow (RUS)             	25 Jan 2020
 3600	Honoka Mitani                        	L? 	JPN	   51,45	Obihiro (JPN)            	8 Feb 2020
 3600	Emilia Hopf                          	LYD	GER	   51,45	Inzell (GER)             	15 Feb 2020
 3603	Hanae Aota                           	L? 	JPN	   51,46	Karuizawa (JPN)          	8 Feb 2020
 3604	Geanne Stol                          	LC2	NED	   51,47	Berlin (GER)             	14 Dec 2019
 3604	Freya Goerres                        	LYB	NED	   51,47	Heerenveen (NED)         	10 Feb 2020
 3604	Pernille Løvestad Skolem             	LC1	NOR	   51,47	Hamar (NOR)              	8 Mar 2020
 3607	Christie Sausa                       	L30	USA	   51,48	Lake Placid (USA)        	31 Jan 2020
 3607	Sophie McFarlane                     	LC1	CAN	   51,48	Calgary (CAN)            	16 Feb 2020
 3609	Janelle Comeau                       	L? 	CAN	   51,49	Halifax (CAN)            	25 Jan 2020
 3609	Esmee Reitsma                        	LA1	NED	   51,49	Alkmaar (NED)            	1 Feb 2020
 3609	Keara Jorna                          	L? 	CAN	   51,49	Calgary (CAN)            	16 Feb 2020
 3609	Indy Veerman                         	LYB	NED	   51,49	Erfurt (GER)             	22 Feb 2020
 3613	Ji-Yeon Kim (2004-2)                 	LB1	KOR	   51,50	Seoul (KOR)              	19 Feb 2020
 3614	Dina Ilmetova                        	LB2	RUS	   51,51	Kolomna (RUS)            	5 Nov 2019
 3614	Shuang Li (3)                        	L? 	CHN	   51,51	Harbin (CHN)             	6 Dec 2019
 3614	Alisa Dityateva                      	LC1	RUS	   51,51	Chelyabinsk (RUS)        	11 Dec 2019
 3614	Andrea de Winter                     	L55	NED	   51,51	Leeuwarden (NED)         	21 Dec 2019
 3614	Kamila Sharipova                     	LC1	RUS	   51,51	Chelyabinsk (RUS)        	11 Mar 2020
 3619	Amélie Snoijs                        	LC1	NED	   51,52	Breda (NED)              	2 Feb 2020
 3619	Su-Bin Kim                           	LC2	KOR	   51,52	Seoul (KOR)              	19 Feb 2020
 3619	Maureen Hagen                        	LC1	NED	   51,52	Haarlem (NED)            	8 Mar 2020
 3622	Midzuki Sakashita                    	L? 	JPN	   51,53	Hachinohe-Nagane (JPN)   	15 Dec 2019
 3622	Valeriya Belykh                      	L? 	RUS	   51,53	Irkutsk (RUS)            	3 Jan 2020
 3622	Lovisia Olstad Grinden               	LYB	NOR	   51,53	Heerenveen (NED)         	28 Feb 2020
 3622	Isabela Vargas                       	LYA	COL	   51,53	Salt Lake City (USA)     	6 Mar 2020
 3626	Heidi de Geus                        	L45	NED	   51,54	Amsterdam (NED)          	8 Feb 2020
 3627	Himari Takabayashi                   	L? 	JPN	   51,55	Chino (JPN)              	2 Feb 2020
 3627	Hinata Ibayashi                      	L? 	JPN	   51,55	Chino (JPN)              	2 Feb 2020
 3629	Svetlana Shhegolkova                 	L? 	RUS	   51,56	Kolomna (RUS)            	7 Mar 2020
 3630	Varvara Prokhorenkova                	L? 	RUS	   51,57	Moscow (RUS)             	11 Feb 2020
 3631	Mina Hoff Flensborg                  	LA1	NOR	   51,58	Hamar (NOR)              	10 Aug 2019
 3631	Ashlynn Tax                          	LC1	USA	   51,58	Salt Lake City (USA)     	31 Aug 2019
 3631	Karen Mochimaru                      	L? 	JPN	   51,58	Chino (JPN)              	2 Feb 2020
 3634	Mirthe van der Meulen                	LC1	NED	   51,59	Leeuwarden (NED)         	8 Dec 2019
 3634	Kira Shepovalova                     	L? 	RUS	   51,59	Irkutsk (RUS)            	4 Jan 2020
 3634	Tinka van Leeuwen                    	LB1	NED	   51,59	Utrecht (NED)            	9 Feb 2020
 3634	Lieke van der Meer                   	LC2	NED	   51,59	Den Haag (NED)           	1 Mar 2020
 3638	Anna Vesnyanaya                      	LB2	RUS	   51,60	Birobidzhan (RUS)        	14 Dec 2019
 3638	Zuzanna Ostrowska                    	LYA	POL	   51,60	Tomaszów-Mazowiecki (POL)	22 Dec 2019
 3638	Yui Kamino                           	L? 	JPN	   51,60	Sapporo (JPN)            	16 Feb 2020
 3638	Noor Schroer                         	LB1	NED	   51,60	Enschede (NED)           	8 Mar 2020
 3642	Ayano Tagaya                         	L? 	JPN	   51,61	Chino (JPN)              	2 Feb 2020
 3642	Alina Kurdybajlo                     	L? 	KAZ	   51,61	Nur-Sultan (KAZ)         	3 Mar 2020
 3642	Evgeniia Kochneva                    	LC2	NOR	   51,61	Stavanger (NOR)          	4 Mar 2020
 3645	Airi Sasamori                        	L? 	JPN	   51,62	Morioka (JPN)            	30 Nov 2019
 3645	Tialda Gerritsma                     	L50	NED	   51,62	Heerenveen (NED)         	30 Nov 2019
 3645	Miriam Gossen                        	LA2	NED	   51,62	Heerenveen (NED)         	30 Dec 2019
 3645	Claire Tuchscherer                   	LYC	GER	   51,62	Berlin (GER)             	25 Jan 2020
 3645	Kanami Kasai                         	L? 	JPN	   51,62	Chino (JPN)              	2 Feb 2020
 3645	Rin Tomita                           	L? 	JPN	   51,62	Sapporo (JPN)            	16 Feb 2020
 3651	Eline Arentsen                       	LC2	NED	   51,63	Enschede (NED)           	7 Dec 2019
 3651	Gerita Smallegoor                    	L50	NED	   51,63	Breda (NED)              	11 Jan 2020
 3651	Saar Hulzebosch                      	LYA	NED	   51,63	Enschede (NED)           	25 Jan 2020
 3651	Yadzuki Matsuda                      	L? 	JPN	   51,63	Sapporo (JPN)            	16 Feb 2020
 3655	Ruby Koek                            	LB1	NED	   51,64	Heerenveen (NED)         	11 Dec 2019
 3655	Alina van de Kracht                  	LA2	NED	   51,64	Nijmegen (NED)           	26 Jan 2020
 3657	Sophia Pankratz                      	LC2	CAN	   51,65	Fort Saint John (CAN)    	26 Jan 2020
 3657	Daria Mankovska                      	L? 	UKR	   51,65	Minsk (BLR)              	28 Feb 2020
 3657	Julia Gras                           	LC1	NED	   51,65	Den Haag (NED)           	1 Mar 2020
 3660	Violetta Fakhretdinova               	LYA	RUS	   51,66	Chelyabinsk (RUS)        	26 Nov 2019
 3660	Koyuki Takano                        	L? 	JPN	   51,66	Akan (JPN)               	18 Jan 2020
 3660	Rena Yoshioka                        	L? 	JPN	   51,66	Sapporo (JPN)            	16 Feb 2020
 3663	Marije Burghoorn                     	LYA	NED	   51,67	Leeuwarden (NED)         	17 Nov 2019
 3663	Iris Kuijs                           	LB1	NED	   51,67	Heerenveen (NED)         	7 Dec 2019
 3663	Xinyu An                             	L? 	CHN	   51,67	Harbin (CHN)             	13 Dec 2019
 3663	Sanne Kleijbeuker                    	LC1	NED	   51,67	Den Haag (NED)           	2 Feb 2020
 3667	Viktoriya Uvarova                    	LYA	RUS	   51,68	Irkutsk (RUS)            	14 Dec 2019
 3667	Ryanne Bosch                         	LSA	NED	   51,68	Deventer (NED)           	14 Dec 2019
 3667	Willemijn Schouwenaar                	LYA	NED	   51,68	Haarlem (NED)            	28 Dec 2019
 3667	Arina Nurkeeva                       	LC1	RUS	   51,68	Irkutsk (RUS)            	3 Jan 2020
 3667	Liliya Smirnova                      	LYC	RUS	   51,68	Kolomna (RUS)            	15 Feb 2020
 3667	Aya Oonishi                          	L? 	JPN	   51,68	Sapporo (JPN)            	16 Feb 2020
 3667	Sofya Krutova                        	L? 	RUS	   51,68	Moscow (RUS)             	25 Feb 2020
 3674	Jasmijn Pols                         	LA1	NED	   51,69	Heerenveen (NED)         	18 Jan 2020
 3675	Anna Maslennikova                    	LC2	RUS	   51,70	Chelyabinsk (RUS)        	7 Nov 2019
 3675	Myrthe Wassenburg                    	LN3	NED	   51,70	Nijmegen (NED)           	22 Dec 2019
 3677	Sara van Leeuwen                     	LC1	NED	   51,71	Breda (NED)              	16 Feb 2020
 3677	Zuzanna Bartczak                     	LYA	POL	   51,71	Tomaszów-Mazowiecki (POL)	7 Mar 2020
 3679	Eva Mulder                           	LSA	NED	   51,72	Groningen (NED)          	19 Jan 2020
 3680	Nina Leviczkaya                      	L? 	RUS	   51,73	Kolomna (RUS)            	5 Nov 2019
 3681	Kornelia Kałka                       	LYA	POL	   51,74	Zakopane (POL)           	16 Feb 2020
 3682	Jade Zijlstra                        	LYC	NED	   51,75	Heerenveen (NED)         	23 Feb 2020
